class_id,iou,dice,area_coarse,area_refined,edge_coarse,edge_refined,fractal_coarse,fractal_refined,t_coarse,t_refined
151,0.9681709503885236,0.9838281072051489,0.19916666666666666,0.19282738095238094,0.055588762701733414,0.05695323352369193,1.4655448415196524,1.4533777314295477,0.005013465881347656,0.037786006927490234
152,0.9098502597534889,0.9527974825323764,0.137100014349261,0.1319342803845602,0.04537129101470511,0.047038990700962534,1.6372437412997038,1.6245067251294643,0.011002063751220703,0.13314366340637207
153,0.5558869294605809,0.7145595466288261,0.1622895622895623,0.09021464646464647,0.0637966804979253,0.07067879636109167,1.5644673994029596,1.456463109076922,0.0062103271484375,0.048219919204711914
154,0.9756997846816364,0.9877004515022594,0.09472610722610722,0.09242424242424242,0.047370039987696094,0.048549810844892814,1.3133329350335703,1.3051096293846995,0.00600123405456543,0.03299999237060547
155,0.9486133768352365,0.9736291335286391,0.19420243941073975,0.18422303183906225,0.061174551386623165,0.06047578102608197,1.6021711927858329,1.59285436141607,0.007005214691162109,0.07947683334350586
156,0.9560880829015544,0.9775511555525477,0.1601128256180521,0.15308196449311431,0.051683937823834195,0.05487061373797589,1.5174645662735373,1.5058774320824067,0.0040013790130615234,0.04608869552612305
157,0.9753126347563605,0.9875020466080613,0.30116883116883114,0.29373376623376624,0.02910737386804657,0.029402011716591136,1.6107965289632489,1.6036135083788825,0.0050013065338134766,0.05795431137084961
158,0.9400569731498879,0.9691024399387369,0.19785108704776294,0.18599129402453501,0.05454876053094127,0.05370728562217924,1.628926035962856,1.608391858152279,0.00791311264038086,0.08450555801391602
159,0.9314546839299315,0.9645110410092734,0.1217205895985909,0.11337721331232038,0.06435643564356436,0.06582174979558462,1.4603973689909744,1.4342873047585305,0.004972934722900391,0.02300572395324707
160,0.9289212868213489,0.9631510556370066,0.20817244244586736,0.20183293416100492,0.03174454097205917,0.03046521202140799,1.6673781972322175,1.6592222106914196,0.012010812759399414,0.15315771102905273
161,0.9353019243530193,0.9665695182580204,0.11440935317339812,0.10700728818706347,0.07365627073656271,0.0776871230932955,1.3693111774955866,1.3529671150258002,0.006922006607055664,0.057535409927368164
162,0.9531505951730916,0.9760134190662021,0.11721710189452125,0.11172555043522786,0.04641258053947799,0.04651695692025665,1.5452508135915963,1.5306625501019817,0.00992131233215332,0.12037491798400879
163,0.8919783464566929,0.9429054493431869,0.14600466770393422,0.1388364080906868,0.05042816365366318,0.04969648455740111,1.5423467657593792,1.5309627730592061,0.014003515243530273,0.11868619918823242
164,0.9037481598912921,0.9494408755650161,0.11266329863237395,0.10181924882629108,0.07213226135205526,0.07204610951008646,1.5183269787417295,1.534304782536552,0.007066488265991211,0.08701491355895996
165,0.9224426444196537,0.9596568689289527,0.11119938210305638,0.10746441575637206,0.032595753125620165,0.031829149340315215,1.5781580050139024,1.568125049433356,0.012130498886108398,0.15657687187194824
166,0.9666973520333568,0.9830667143918891,0.2533717500171503,0.24493379982163682,0.04635295391779932,0.04677347075957876,1.7187643362682126,1.7071457438037259,0.009198427200317383,0.09097027778625488
167,0.9594912859161564,0.979326923076876,0.20614452449847553,0.19779387489561687,0.04390014130946773,0.0452626411389298,1.6406059221849878,1.6259419663902477,0.007459402084350586,0.06091499328613281
168,0.9812224097636978,0.9905222199467459,0.4849744195198741,0.4758677685950413,0.022348091404829913,0.02267652458691014,1.7438560905968197,1.7393817570431782,0.009958982467651367,0.14228248596191406
169,0.9581515747087868,0.9786286077994326,0.20919574809466507,0.200441235459286,0.05445568285317099,0.055433259955973584,1.5617650223188146,1.5505491696850149,0.009987592697143555,0.1397571563720703
170,0.9284680235033637,0.9629073567075721,0.275873913599182,0.2668312244376278,0.028377008831620094,0.026404813938867767,1.6949879261779268,1.6836781585214764,0.018442392349243164,0.09950041770935059
171,0.9290240811153359,0.9632063074900179,0.17017513588128722,0.15809679924079026,0.06134347275031685,0.05975443383356071,1.6365605621822052,1.6106887449021108,0.008997917175292969,0.03960227966308594
172,0.9641726876455484,0.981759591414818,0.3660306427993793,0.35291674862850525,0.03624529766525348,0.03647736421626308,1.6457242523798152,1.63376858773511,0.00918722152709961,0.06542706489562988
173,0.9412014735052423,0.9697102401284223,0.33349083349083347,0.31388206388206386,0.059011051289317086,0.060665362035225046,1.57378238179275,1.5520921807187094,0.00891876220703125,0.06517219543457031
174,0.8964973730297723,0.9454243235755696,0.24746713927041797,0.23232905036183724,0.04634160897588924,0.0454834403407285,1.5800709345400534,1.565873929344709,0.011499643325805664,0.16258478164672852
175,0.9502003434459073,0.9744643381273371,0.1889329488103821,0.1795241528478731,0.05819500095401641,0.06094377510040161,1.590755783785665,1.5744381654767303,0.0059888362884521484,0.08147382736206055
176,0.9822316407205152,0.9910361842104856,0.2287456186143635,0.22468118427921546,0.0222512022169696,0.02281968301385777,1.6120369728489332,1.6071498481558433,0.009096384048461914,0.07202625274658203
177,0.9711829902736937,0.9853808551166782,0.28309256697915064,0.27493468572306745,0.044921963356706625,0.046953605366126326,1.6924321582494648,1.6844043376838873,0.006994009017944336,0.08856987953186035
178,0.9215358931552587,0.9591659426577245,0.031882052373855656,0.02938045560996381,0.07679465776293823,0.07971014492753623,1.3376202170277518,1.3166462995683799,0.0024471282958984375,0.02304220199584961
179,0.9631697433588474,0.9812393926883638,0.2394970669427191,0.23067632850241546,0.041422782530391715,0.04225878833208676,1.641845093350965,1.6323871454198764,0.006449222564697266,0.05303835868835449
180,0.7283095723014257,0.8427999057269805,0.1719187675070028,0.12521008403361344,0.053767820773930754,0.0447427293064877,1.555240933747145,1.4895794991930082,0.005414485931396484,0.04075980186462402
181,0.9567836313223061,0.9779145900517454,0.18377172175074236,0.17582977527102772,0.0481881633043312,0.050264814629759166,1.556444949763338,1.591174508641706,0.007718801498413086,0.08690762519836426
182,0.9784889203206035,0.9891275207768316,0.28995215311004785,0.28371496924128503,0.02993870815652994,0.03029572968740589,1.6052047754846979,1.5972237719505038,0.011446475982666016,0.10354161262512207
183,0.9301470588235294,0.9638095238093708,0.11697247706422019,0.10880160550458716,0.07689950980392157,0.07575757575757576,1.445303185759532,1.423977910562742,0.007963418960571289,0.04361557960510254
184,0.9586335735254871,0.9788799563972627,0.34681599407626806,0.332469455757127,0.0559113957832933,0.0558184855233853,1.5926295992264543,1.579113751188624,0.01193547248840332,0.04556155204772949
185,0.958472030526914,0.9787957301274541,0.29239516196037935,0.2802525846004107,0.04660225704311115,0.046969632798271994,1.6731733256477295,1.6602677722585693,0.015348196029663086,0.12720632553100586
186,0.9628599353432072,0.981078596598725,0.522879157166444,0.5034593914615929,0.037140064656792725,0.038611696728351685,1.7136244878376141,1.7016768716423076,0.012996435165405273,0.08291387557983398
187,0.945434772329661,0.9719521679953099,0.2763924828145012,0.26131106406335763,0.04775639510142324,0.04821205301325331,1.682440071599387,1.6677540931751424,0.011428594589233398,0.16251635551452637
188,0.9610908459266979,0.9801594331266174,0.32694437345600136,0.3142232444558026,0.051676220253604306,0.05250316284113501,1.6720227859404577,1.6636586253290708,0.006074666976928711,0.05224800109863281
189,0.9717949654744072,0.9856957569019644,0.24576636437101554,0.2388345155787016,0.036498483796719154,0.03691868115342682,1.6140671535363342,1.6055511179820718,0.011954784393310547,0.18728184700012207
190,0.9722149065051356,0.9859117313212935,0.14878526645768025,0.1446512539184953,0.03239399525941533,0.033048896112691316,1.4499645718722651,1.442863994386924,0.014000892639160156,0.0654900074005127
191,0.9590806792607243,0.9791129986771225,0.20698757763975156,0.19851778656126481,0.047261815453863466,0.04721609898314726,1.5587437254639087,1.5569356734831947,0.010262727737426758,0.08460855484008789
192,0.9471993324293314,0.9728837891985025,0.4594599775709534,0.43520018403320265,0.03861479086262647,0.03788212492291428,1.6820602902716617,1.6668174622325207,0.014002084732055664,0.15819478034973145
193,0.9572832661290323,0.9781754973282374,0.1884498480243161,0.1803998860182371,0.04813508064516129,0.04817691193892326,1.5535219758593197,1.5624318579965673,0.008009910583496094,0.13528037071228027
194,0.9267469879518072,0.961980990495221,0.12443820795965266,0.11947613527748968,0.03911314484937626,0.03750354609929078,1.4783954153610441,1.465599911971833,0.01766514778137207,0.19824814796447754
195,0.9616554277403147,0.980452952278176,0.24619140625,0.23675130208333334,0.04588126404865794,0.0485356799120033,1.6513880124241849,1.6403487077533074,0.009568452835083008,0.05639076232910156
196,0.946589259796807,0.9725618848791643,0.37283549783549785,0.3529220779220779,0.05428156748911466,0.056015537156291526,1.6796330814989597,1.6604884094754997,0.009914159774780273,0.038901329040527344
197,0.9031837646620741,0.9491293288983614,0.10120214048839313,0.09140413023816701,0.07745298827034072,0.07730364873222016,1.4814726536695688,1.4498730822050225,0.008006572723388672,0.09355473518371582
198,0.9305485656768998,0.9640250260685704,0.10664448261056247,0.099237870330614,0.08756919979869149,0.09248242293131423,1.466012434848503,1.4440116166990518,0.008000612258911133,0.032506704330444336
199,0.9602575358501609,0.9797258965094954,0.38240297238014237,0.36720533595953264,0.03681592039800995,0.03809581860295014,1.7441380942093616,1.73161325269307,0.007365703582763672,0.11406731605529785
200,0.9444975114373335,0.9714566420186936,0.16094219681663627,0.156720708290215,0.026740151051234947,0.02615029871082696,1.543584905138177,1.535724918351351,0.018023252487182617,0.12266302108764648
